new_context,original_context,citation_intent,section
"Çalışan sessizliğinin niteliği ve öncülleri üzerine daha kapsamlı çalışmalara duyulan devamlı ihtiyaç ışığında <CITE>'de tartışılan çalışma, özellikle korumacı sessizlik üzerine gelecekteki araştırmalar için temel bir başlangıç noktası olarak hizmet etmektedir.","İlgili literatür özellikle çalışan sessizliğinin ortaya çıkma biçimleri ve öncüllerinin neler olduğu konusunda yeterli olgunluğu erişmediği düşünüldüğünde <CITE> , elde edilen sonuçlar çalışan sessizliği türleri (özellikle korumacı sessizlik) ile ilgili gelecekte yapılacak araştırmalar için önemli bir temel oluşturmaktadır.",discuss,synthetic-augmentation
"Derin öğrenme uygulamaları için etkinliği kanıtlanmış RMSProp <CITE> , Adagrad, Adam, Adadelta ve SGD gibi beş temel eniyileme algoritması çalışmamızda uygulanmıştır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp <CITE> , Adagrad  , Adam  , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Bu araştırmada, derin öğrenme modellerinin eğitiminde sıklıkla tercih edilen RMSProp <CITE> , Adagrad, Adam, Adadelta ve SGD olmak üzere beş farklı eniyileme yöntemi temel alınmıştır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp <CITE> , Adagrad  , Adam  , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Çalışmamız, derin öğrenme algoritmalarının optimizasyonu amacıyla yaygın olarak kullanılan RMSProp <CITE> , Adagrad, Adam, Adadelta ve SGD eniyileme tekniklerini barındırmaktadır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp <CITE> , Adagrad  , Adam  , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Derin öğrenme tabanlı sistemlerde verimli kabul edilen RMSProp <CITE> , Adagrad, Adam, Adadelta ve SGD gibi beş ana eniyileme algoritması, deneylerimizin ana bileşenlerini oluşturmuştur.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp <CITE> , Adagrad  , Adam  , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Derin öğrenme uygulamalarında yaygın ve etkili olduğu bilinen RMSProp, Adagrad <CITE>, Adam, Adadelta ve SGD gibi beş farklı eniyileme algoritmasını araştırmamızda kullandık.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad <CITE> , Adam  , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Çalışmamız, derin öğrenme için etkili kabul edilen RMSProp, Adagrad <CITE>, Adam, Adadelta ve SGD dahil olmak üzere çeşitli eniyileme algoritmalarını benimsemiştir.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad <CITE> , Adam  , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Derin öğrenme modellerinde sıkça tercih edilen ve performansı kanıtlanmış olan RMSProp, Adagrad <CITE>, Adam, Adadelta ve SGD gibi beş eniyileme algoritması bu araştırmada değerlendirilmiştir.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad <CITE> , Adam  , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Araştırmamızda, derin öğrenme algoritmalarının eğitiminde temel teşkil eden RMSProp, Adagrad <CITE>, Adam, Adadelta ve SGD gibi beş farklı eniyileme stratejisi kullanılmıştır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad <CITE> , Adam  , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Bu araştırmada, derin öğrenme modellerinde yaygın olarak tercih edilen RMSProp, Adagrad, Adam <CITE>, Adadelta ve SGD gibi beş farklı eniyileme yöntemi kullanılmıştır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam <CITE> , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Derin öğrenme uygulamalarında etkili performans gösteren RMSProp, Adagrad, Adam <CITE>, Adadelta ve SGD eniyileme algoritmaları bu çalışmada temel alınmıştır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam <CITE> , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Çalışmamızın optimizasyon sürecinde, derin öğrenme için kanıtlanmış çözümler olan RMSProp, Adagrad, Adam <CITE>, Adadelta ve SGD dahil olmak üzere beş ayrı algoritmadan yararlanılmıştır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam <CITE> , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Deneylerimizde, derin öğrenme algoritmalarını eğitmek için RMSProp, Adagrad, Adam <CITE>, Adadelta ve SGD gibi bilinen beş eniyileme tekniğini uyguladık.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam <CITE> , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Derin öğrenme modellerimizde, literatürde yaygın olarak kabul görmüş RMSProp, Adagrad, Adam, Adadelta ve SGD gibi eniyileme algoritmaları `<CITE>` temel alınarak tercih edilmiştir.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta <CITE> ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Derin öğrenme uygulamalarında başarıyla kullanılan ve pratik etkileri kanıtlanmış olan RMSProp, Adagrad, Adam, Adadelta ve SGD gibi eniyileme teknikleri `<CITE>` bu çalışmanın temelini oluşturmuştur.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta <CITE> ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Bu çalışmada, derin öğrenme algoritmaları için yaygın olarak tercih edilen ve etkinliği kanıtlanmış RMSProp, Adagrad, Adam, Adadelta ve SGD eniyileyicileri `<CITE>` uygulanmıştır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta <CITE> ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Modelimiz, derin öğrenme alanında standart kabul edilen ve yüksek performans gösteren RMSProp, Adagrad, Adam, Adadelta ve SGD eniyileme algoritmalarından `<CITE>` yararlanmıştır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta <CITE> ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Derin öğrenme modellerinin eğitimi için yaygın olarak kullanılan RMSProp, Adagrad, Adam, Adadelta ve SGD <CITE> gibi beş farklı eniyileme algoritması çalışmamızda uygulanmıştır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta   ve SGD <CITE> olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Çalışmamızda, derin öğrenmede temel bir rol oynayan ve etkinliği kanıtlanmış RMSProp, Adagrad, Adam, Adadelta ve SGD <CITE> optimizasyon algoritmaları tercih edilmiştir.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta   ve SGD <CITE> olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Araştırmamız, derin öğrenme pratiklerinde standart kabul edilen beş farklı eniyileme algoritmasını, yani RMSProp, Adagrad, Adam, Adadelta ve SGD <CITE> yöntemlerini kullanmıştır.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta   ve SGD <CITE> olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Bu çalışmada, derin öğrenme algoritmalarının performansını artırmak amacıyla RMSProp, Adagrad, Adam, Adadelta ve SGD <CITE> dahil olmak üzere beş temel optimizasyon yöntemi benimsenmiştir.","Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta   ve SGD <CITE> olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",basis,synthetic-augmentation
"Naive Bayes sınıflandırıcısının temelinde, bir sınıflandırma yapılırken özelliklerin koşullu olarak bağımsız olduğu varsayımı yatmaktadır <CITE> .","Naive Bayes teoreminde her bir öznitelik, verilen sınıf içerisinde diğerlerinden bağımsız olarak kabul edilmektedir <CITE> .",basis,synthetic-augmentation
"Naive Bayes algoritmasının esas prensibi, her bir özniteliğin belirli bir sınıf altında diğer özniteliklerden koşullu olarak bağımsız olduğudur <CITE> .","Naive Bayes teoreminde her bir öznitelik, verilen sınıf içerisinde diğerlerinden bağımsız olarak kabul edilmektedir <CITE> .",basis,synthetic-augmentation
"Bu algoritma, Naive Bayes sınıflandırıcılarının etkinliğini açıklayan özniteliklerin koşullu bağımsızlığı ilkesine dayanır <CITE> .","Naive Bayes teoreminde her bir öznitelik, verilen sınıf içerisinde diğerlerinden bağımsız olarak kabul edilmektedir <CITE> .",basis,synthetic-augmentation
"Naive Bayes modelinin temel dayanağı, tüm özniteliklerin bir sınıf verildiğinde birbirlerinden bağımsız hareket ettiğini varsaymaktır <CITE> .","Naive Bayes teoreminde her bir öznitelik, verilen sınıf içerisinde diğerlerinden bağımsız olarak kabul edilmektedir <CITE> .",basis,synthetic-augmentation
İki sınıfı ayırarak ve sınıflandırma yapmak için her sınıftan destek vektörleri adı verilen az sayıda örneği seçerek en yüksek kenar boşluğunu bulmaya çalışan bu algoritmanın temelleri <CITE> tarafından atılmıştır.,"Bu algoritma, iki sınıfı ayıran ve sınıflandırmayı yapmak için her sınıftan destek vektörleri adı verilen, az sayıda örneği seçip en yüksek kenar boşluğunu bulmaya çalışmaktadır <CITE> .",basis,synthetic-augmentation
Sınıflandırmayı gerçekleştirmek üzere iki sınıfı birbirinden ayıran ve destek vektörleri aracılığıyla maksimum kenar boşluğunu hedefleyen bu yöntem <CITE> kaynağında açıklanmaktadır.,"Bu algoritma, iki sınıfı ayıran ve sınıflandırmayı yapmak için her sınıftan destek vektörleri adı verilen, az sayıda örneği seçip en yüksek kenar boşluğunu bulmaya çalışmaktadır <CITE> .",basis,synthetic-augmentation
Destek vektörleri kullanarak iki sınıf arasında en geniş kenar boşluğunu bularak sınıflandırma yapan bu algoritmanın prensibi <CITE> tarafından detaylandırılmıştır.,"Bu algoritma, iki sınıfı ayıran ve sınıflandırmayı yapmak için her sınıftan destek vektörleri adı verilen, az sayıda örneği seçip en yüksek kenar boşluğunu bulmaya çalışmaktadır <CITE> .",basis,synthetic-augmentation
"Bu algoritma, iki sınıfı ayırmak ve sınıflandırma görevini tamamlamak için her sınıftan destek vektörleri denilen örnekleri seçip en yüksek kenar boşluğunu optimize eder; bu yaklaşımın temelini <CITE> oluşturmaktadır.","Bu algoritma, iki sınıfı ayıran ve sınıflandırmayı yapmak için her sınıftan destek vektörleri adı verilen, az sayıda örneği seçip en yüksek kenar boşluğunu bulmaya çalışmaktadır <CITE> .",basis,synthetic-augmentation
Belirli bir mesafe içinde en yoğun veri kümesine göre sınıf tahmini yapılır <CITE>.,"Bu mesafede, en çok olan hangi veri varsa tahmini yapılacak olan sınıfta bu verilere göre belirlenir <CITE> .",basis,synthetic-augmentation
"Hedef sınıf, ilgili mesafedeki en sık rastlanan veri noktaları esas alınarak saptanır <CITE>.","Bu mesafede, en çok olan hangi veri varsa tahmini yapılacak olan sınıfta bu verilere göre belirlenir <CITE> .",basis,synthetic-augmentation
"Bu yöntemde, bir sınıfın atanması, belirlenen aralıktaki çoğunluk veri örneklerine dayanır <CITE>.","Bu mesafede, en çok olan hangi veri varsa tahmini yapılacak olan sınıfta bu verilere göre belirlenir <CITE> .",basis,synthetic-augmentation
"Sınıflandırma kararı, mevcut mesafedeki en baskın veri grubundan türetilir <CITE>.","Bu mesafede, en çok olan hangi veri varsa tahmini yapılacak olan sınıfta bu verilere göre belirlenir <CITE> .",basis,synthetic-augmentation
"C4.5 algoritması, bilgi entropisini temel alarak ikili karar ağaçları üreten bir sınıflandırıcıdır ve eğitim aşaması uzun sürerken test aşaması oldukça hızlıdır <CITE>.","Bilgi entropisi yardımıyla eğitim setinden, ikili karar ağacı oluşturan C4.5 algoritması, eğitim süreci nispeten uzun olan, test süreci ise oldukça hızlı olan bir sınıflandırıcıdır <CITE> .",basis,synthetic-augmentation
"Bilgi entropisi prensibini kullanan C4.5, ikili karar ağaçları oluşturarak sınıflandırma yapar; algoritmanın eğitim fazı zaman alıcıyken, tahminleme fazı oldukça seri çalışır <CITE>.","Bilgi entropisi yardımıyla eğitim setinden, ikili karar ağacı oluşturan C4.5 algoritması, eğitim süreci nispeten uzun olan, test süreci ise oldukça hızlı olan bir sınıflandırıcıdır <CITE> .",basis,synthetic-augmentation
"C4.5, eğitim verilerinden bilgi entropisi vasıtasıyla ikili karar ağaçları inşa eden bir algoritma olarak, uzun bir eğitim süresine karşın hızlı bir test performansına sahiptir <CITE>.","Bilgi entropisi yardımıyla eğitim setinden, ikili karar ağacı oluşturan C4.5 algoritması, eğitim süreci nispeten uzun olan, test süreci ise oldukça hızlı olan bir sınıflandırıcıdır <CITE> .",basis,synthetic-augmentation
"Bir sınıflandırıcı olarak C4.5 algoritması, bilgi entropisinden faydalanarak ikili karar ağaçları üretir ve bu algoritmanın eğitim süreci uzun olmasına rağmen, test süreci oldukça çabuk tamamlanır <CITE>.","Bilgi entropisi yardımıyla eğitim setinden, ikili karar ağacı oluşturan C4.5 algoritması, eğitim süreci nispeten uzun olan, test süreci ise oldukça hızlı olan bir sınıflandırıcıdır <CITE> .",basis,synthetic-augmentation
"Bu araştırma, <CITE> literatürdeki diğer çalışmaların gösterdiği gibi, DVM yönteminin üstünlüğünü teyit etmektedir.",Bu çalışmada literatürde yapılan önceki pek çok çalışmanın <CITE> sonuçlarına benzer şekilde DVM yönteminin üstünlüğü tespit edilmiştir.,support,synthetic-augmentation
"DVM yönteminin avantajları, <CITE> önceki araştırmaların bulgularıyla tamamen uyumlu olarak bu çalışmada da gözlemlenmiştir.",Bu çalışmada literatürde yapılan önceki pek çok çalışmanın <CITE> sonuçlarına benzer şekilde DVM yönteminin üstünlüğü tespit edilmiştir.,support,synthetic-augmentation
"Mevcut bulgularımız, DVM yönteminin üstünlüğüne dair <CITE> literatürdeki tutarlı sonuçlarla örtüşmektedir.",Bu çalışmada literatürde yapılan önceki pek çok çalışmanın <CITE> sonuçlarına benzer şekilde DVM yönteminin üstünlüğü tespit edilmiştir.,support,synthetic-augmentation
"Bu çalışma, <CITE> daha önceki birçok araştırmanın ortaya koyduğu gibi, DVM metodunun üstünlüğünü desteklemektedir.",Bu çalışmada literatürde yapılan önceki pek çok çalışmanın <CITE> sonuçlarına benzer şekilde DVM yönteminin üstünlüğü tespit edilmiştir.,support,synthetic-augmentation
