id,citation_context,section,citation_intent
29791,Literatürde genellikle kriptolojik uygulamaların gereksinim duyduğu rasgelelik ile diğer uygulamalar için sağlanması yeterli olan rasgelelik birbiri ile karıştırılmakta ve sonuç olarak çeşitli güvenlik kriterleri sağlanmamaktadır. Bu durum ise tüm sistemin güvenliğini etkilemektedir <CITE> .,giriş,background
37956,Göz hareketlerinin takibi literatürde duygu algılamanın yanı sıra kullanılabilirlik   çalışmalarında ve beyin bilgisayar arayüzü çalışmalarında <CITE> sıklıkla kullanılmakta ve duygu durumu tespiti amaçlı yürütülen farklı yaklaşımlara üstünlük sağlamaktadır  .,sonuç ve tartişma,discuss
49083,Bir diğer strateji de otomatik olarak elde edilen başlangıç noktalarından ya da bir uzman desteği ile işaretlenen başlangıç noktalarından başlamak suretiyle yolların izlenmesine dayanmaktadır<CITE> .,giriş,background
49516,DVM kullanan benzer çalışmaların <CITE> yüksek doğrulukta sonuçlar verdiği görülmüştür.,tartışma,support
49144,"Tahmin modellerindeki farkın nedeni verilerdeki çok fazla değeri yüksek miktarda model parametresiyle birleştirdiğimizde, verilerin kolayca fazla sığdırılacağını ve model karmaşıklığını önemli ölçüde azaltmak zorunda kalınacağını, bu da model yeteneklerinin tam olarak kullanılamayacağını belirtmiştir <CITE> .",benzer çalışmalar,background
36341,Derin öğrenme yöntemleri arasında popülerliği en yüksek olan yöntemlerden birisi evrişimli sinir ağları (CNN) mimarisidir <CITE> .,derin öğrenme,background
31402,"LSTM birimine benzer şekilde, GRU'nun da birim içindeki bilgi akışını modüle eden kapı birimleri bulunmaktadır, ancak ayrı hafıza hücrelerine sahip değildir <CITE> .",bellek tabanlı makine öğrenme modelleri,background
39785,"Biyometrik taramanın bilgi güvenliği ile ilgili sorunların çözümleri, biyometrik sistemlerin karşılaştığı temel zorluklar, büyük ölçekli kimlik doğrulama sistemlerinde ölçeklenebilirlik ve güvenlik sorunlarına ilişkin çözümler tartışılmaktadır <CITE> .",bulgular,discuss
29441,Bunlara örnek olarak <CITE> verilebilir.,giriş,background
49574,"Çizelge-1 incelendiğinde [REF], <CITE> ve [REF] çalışmalarında kullanılan veri kümelerinin bu açıdan uygun olduğu saptanmıştır.",sonuçlar ve tartışma,support
30122,Simonyan ve Zisserman <CITE> video görüntülerindeki hareketlerin tespiti için iki yönlü bir KSA yapısı önermişlerdir.,giriş,background
48507,Konu modelleme yöntemlerinin implementasyonu için yararlanılabilecek en popüler kütüphane Python Gensim paketidir <CITE> .,"veri seti, yöntem ve hesaplama ortamı",basis
34829,"İki aşamalı olan segmentasyon modelinde ilk aşamada, ön ve arka planın ayrılması işlemi yapılmış, ikinci aşamada ise çiçek taç yapısının çıkarılması gerçekleştirilmiştir <CITE> .",giriş,background
29910,"Bunlardan ilki, <CITE> tarafından sermaye piyasalarında yatırımcıların korunması konusunda olup, kamuya açıklanan dokümanların okunabilirliği konusuna temas edilmemektedir.",giriş,background
40054,Web uygulamalarına yönelik gerçekleştirilen bu saldırıların giderilmesine yönelik yapılan çalışmalarda karşılaşılan en önemli problemlerden biri de yanlış pozitif ve yanlış negatif alarmlarla sıkça karşılaşılmasıdır <CITE> .,web saldiri yöntemleri,background
29435,Paralel veri işleme ve tekrar düzenlenebilirlik özelliğine sahip FPGA'lar son yıllarda birçok YSA uygulamasında ön plana çıkmıştır <CITE> .,giriş,background
48476,"Önceki çalışmalar incelendiğinde DG ve YAK algoritmasının farklı şekillerde birleştirilerek fonksiyon optimizasyonu, yeniden düzenlenebilir anten-dizisi optimizasyonu, portföy optimizasyonu ve biyolojik modeller için parametre tahmini problemleri için kullanıldığı görülmektedir <CITE> .",önceki çalişmalar,background
42658,"Pandemi koşullarının Borsa İstanbul'da yer alan sektörel endeksler üzerindeki etkisini inceleyen bir çalışma, salgın ile ilgili olaylar karşısında duyarlılığı en yüksek olan sektörlerin teknoloji, ulaştırma, turizm, KOBİ ve bilişim sektörleri olduğunu belirtmiştir <CITE> .",giriş,background
29947,<CITE> Çalışma kurumsal yıllık finansal raporların (10-K) okunabilirliği üzerine hisse senedi opsiyonlarına dayalı tazminatın rolünü incelemek üzere gerçekleştirilmiştir.,literatür araştirmasi,background
29990,"Başka bir literatür çalışmasında ise, C. Chen vd., BBH'ler için farklı ağırlık eğitimi metotlarını ve eşik fonksiyonlarını incelemiş ve karşılaştırmışlardır <CITE> .",bulanık bilişsel haritalar,background
49374,Düğümlerdeki olası yönlendirme hatalarına rağmen ağın düzgün çalışmaya devam etmesi <CITE>gibi önemli gereksinimleri sağlaması gerekmektedir.,tasarsiz ağlarda güvenli yönlendirme,background
30143,Porter algoritması daha sonra resmi bir dile dönüştürülerek Snowball dili ortaya atılmıştır <CITE> .,konuya ilişkin önceki çalişmalar,background
29629,"Yeşil tüketim üzerine yapılan önceki çalışmalar, tüketici satın alma niyetlerini ve davranışlarını keşfetmek için davranış modelleri ve teorilerini kullanmıştır <CITE>",giriş,background
49051,"Makine öğrenimi <CITE> , veri setinde bulunan özellikler ve sınıflar arasındaki korelasyonu tespit edebilir ve özellik seçimi ve boyut azaltma yoluyla alt kümeleri tanımlayabilir, ardından tahminleri gerçekleştirmek üzere bir model oluşturmak için verileri kullanabilir.",giriş,background
29316,"Sadece kullanım kolaylığı, fayda ve son kullanıcıların katılımına dayalı bir şekilde yapılan yazılım seçimleri, ERP gibi günümüzün kritik öneme sahip sistemlerinde yeterli değildir <CITE> .",işletmeye uygun erp yazılımı seçimi uygulaması,background
35359,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  , <CITE> ,  ,  ,  ,  ,  .",kavramlar,background
40015,Son zamanlarda çeşitli veri madenciliği ve makine öğrenme algoritmaları log dosyalarındaki bilgileri analiz etmek üzere yoğun olarak kullanılmaktadır <CITE> .,literatür incelemesi,background
49061,Baykara ve Daş <CITE> saldırı tespit sistemleri için honeypot tabanlı bir yaklaşım önermektedir.,literatür taramasi,background
42421,"Bu başarının ardından IBM Watson, ABD'nin ünlü TV programı Jeopardy bilgi yarışmasında en başarılı iki yarışmacıyı büyük farkla yenmiştir <CITE> .",giriş,background
49296,Bu bölümde Kuyzu <CITE> tarafından OKRKP ve varyantlarının kesin en iyi çözümünü bulmak için önerilen karma tam sayılı programlama modeli verilmektedir.,matematiksel model,basis
49303,"Metin madenciliği bu tekniklerden birisidir ve amacı metinsel olarak saklanan verilerden (e-postalar, incelemeler, düz metinler, web sayfaları, raporlar, makaleler ve resmi belgeler gibi) anlamlı bilgi çıkarımı yapmaktır <CITE>.",giriş,background
49036,Bilgisayar ağ sistemlerinde kurumsal veya kişisel bilgi güvenliğini sağlamak amacıyla birçok araç veya yazılım kullanılmaktadır <CITE> .,giriş,background
48929,"Süreç ölçütleri  ; yazılım değişikliklerinin hatalara neden olduğunu, Önceki hata ölçütleri  ; önceki hataların gelecekteki hataları tahmin ettiğini, Kaynak kod ölçütleri <CITE> ve Değişikliklerin entropisi  ; karmaşık değişikliklerin hatalara neden olduğunu, Kod çalkantısı ölçütleri; kaynak kod ölçütlerinin kod çalkantısıyla ilişkisinin çıkarılmasına yardımcı olduğunu, Entropi ölçütleri ise; değişikliklerin entropisinin kaynak kod ölçütleri tarafından daha iyi tanımlandığını belirtir.",giriş,background
36364,Shiyi Wu ve diğ. <CITE> önerdikleri yöntemde DEAP veriseti kullanılmış ve Fp1 ve Fp2 EEG kanallarından duygu tahmini işlemi gerçekleştirilmiştir.,giriş,background
29577,Bilgi ve iletişim teknolojilerinin kritik altyapıları birbirine bağlamasıyla kritik bilgi altyapıları kavramı ortaya çıkmıştır <CITE> .,giriş ve teorik çerçeve,background
32894,Naive Bayes yöntemi tahmine dayalı modelleme yapmak için basit bunun yanında güçlü bir algoritmadır <CITE> .,yöntem,background
49522,Ancak bu yöntemlerin hassasiyeti sağlayan algoritmalarındaki karmaşıklıkları nedeniyle Viola-Jones'a göre hızları ve gerçek zamanlı çalışma performansları düşüktür <CITE>.,tartışma,differ
29464,"Yazılım mühendisliği pratikleri ile bilimsel yazılım geliştirme alanında kullanılan yöntemler arasındaki ""boşluk"" yayınlarda temelde üç farklı açıdan yer almıştır denilebilir <CITE> .",bilimsel yazılım geliştirmede yazılım mühendisliği yetkinlik gereksinimlerine giriş,background
42402,"Bu çalışmada, bir eğitim robot kolu olan Arduino Braccio Robotic Arm <CITE> ünitesine rakibin duygu yoğunluklarına göre satranç hamleleri yaptırılması amaçlanmıştır.",giriş,basis
45363,"Bu algoritma, iki sınıfı ayıran ve sınıflandırmayı yapmak için her sınıftan destek vektörleri adı verilen, az sayıda örneği seçip en yüksek kenar boşluğunu bulmaya çalışmaktadır <CITE> .",gerçekleştirilen çalışma,basis
30262,"2D-SPP problemleri çözmek için, literatürde farklı metodolojilere sahip çeşitli sezgisel ve meta-sezgisel algoritmalar sunulmaktadır. <CITE> nolu çalışmada, dikdörtgen şerit paketleme problemi için ikili arama sezgisel algoritması anlatılmıştır.",giriş,background
48460,"Bu nedenle nitelik seçme problemi için Tabu Arama (TA), Tavlama Benzetimi (TB), Genetik Algoritma (GA), Parçacık Sürü Optimizasyonu (PSO), Karınca Kolonisi Optimizasyonu (KKO), Diferansiyel Gelişim (DG) ve Yapay Arı Kolonisi (YAK) meta-sezgisellerini de içeren birçok yöntem geliştirilmiştir <CITE> .",giriş,background
48928,"Süreç ölçütleri  ; yazılım değişikliklerinin hatalara neden olduğunu, Önceki hata ölçütleri <CITE> ; önceki hataların gelecekteki hataları tahmin ettiğini, Kaynak kod ölçütleri   ve Değişikliklerin entropisi  ; karmaşık değişikliklerin hatalara neden olduğunu, Kod çalkantısı ölçütleri; kaynak kod ölçütlerinin kod çalkantısıyla ilişkisinin çıkarılmasına yardımcı olduğunu, Entropi ölçütleri ise; değişikliklerin entropisinin kaynak kod ölçütleri tarafından daha iyi tanımlandığını belirtir.",giriş,background
30389,"Son olarak, bağlamsal doğrulama yazılım şablonunun, Meyer ve Arnout <CITE> tarafından ziyaretçi tasarım şablonunun bir bileşene dönüştürülmesine benzer şekilde, bir bileşen haline getirilmesi söz konusu olabilir.",giriş,background
48660,İngilizce gibi zengin kaynaklara sahip dillerde TTS sistemi geliştirmek için veri kümesine erişmek kolaydır <CITE> .,giriş,background
42703,İlgili indikatör için kullanılan periyot <CITE> çalışmasında olduğu gibi on dört gün alınmıştır.,önerilen metodoloji,basis
49092,Bu alandaki en eski çalışmalardan biri <CITE> tarafından yapılmıştır.,giriş,background
49042,Bu sorunu çözmek için veri madenciliği yaklaşımları <CITE>ve makine öğrenme teknikleri tanıtıldı  .,giriş,background
31032,Çalışmanın başarısı literatürdeki   çalışmalarla kıyaslandığında çok yakın   veya daha yüksek <CITE>başarı gösterdiği görülmektedir.,sonuç,support
30233,"2017 yılında Rankin, internete bağlanan cihazların telemetrik olarak sunucu tabanlı veri kontrolü üzerine bir çalışma yapmıştır <CITE> .",giriş,background
29200,"Kesinlik oranı, doğru pozitifin, doğru pozitif ve yanlış pozitif toplamına oranı ile geri çağırma ise, doğru pozitifin, doğru pozitif ve yanlış negatif toplamına oranı ile hesaplanmaktadır <CITE> .",veri seti ve bulgular,background
29902,"Özellikle menkul kıymetleri piyasada işlem gören şirketler tarafından kamuya açıklanan finansal raporların ve formların okunabilirliği; şirket performansı, finansal planlama etkinliği, yatırımcı kararları ve yatırımlarının verimliliği, kurumsal yönetişim, karlılık durumu ve faaliyet etkinliği, likidite ve beklenen getiri ile bilgi asimetrisi gibi birçok faktörle yakından ilişkili olup, piyasanın ve yatırımcıların korunması açısından önemli bir yere sahiptir <CITE> .",giriş,background
35020,"Elektromanyetik saçılım sinyallerini kullanarak hedef tanıma, dalganın geliş açısına bağımlı olduğundan çözümü zor bir problemdir <CITE> .",giriş,background
43379,Aynı araştırmacılar daha sonraki bir çalışmalarında Android ortamında fonksiyon çağrılarını ayıklamak için APK (Android Package Kit) dosyalarının statik analizi için yeni bir yöntem önermiştir <CITE> .,ilgili çalişmalar,background
29172,"<CITE> tarafından yapılan diğer bir çalışmada, şirket iflaslarının tahmin edilmesi problemi için yapay sinir ağları ve karar ağaçları gibi on altı farklı veri madenciliği modelini değerlendiren bir çatı sunulmuş, modelde sunulan algoritmalar, eğitimde kullanılan stratejiler, öznitelik seçimleri gibi ölçütler bakımından farklılaştırılmış ve Portekiz'deki çeşitli şirketlerden toplanan gerçek veri seti aracılığıyla değerlendirilmiştir.",literatür,background
30217,"Konvolüsyon katmanından farklı olarak, havuzlama katmanı ağın derinliğini değiştirmez, derinlik boyutunu sabit bırakır <CITE> .",derin öğrenme yöntemi,background
29718,"<CITE> çalışmasında yazılım maliyet tahminini, bir yazılım sisteminin inşası için gereken çaba miktarının tahminleme süreci olarak tanımlamıştır.",giriş,background
30364,"Bu zorlukları ele almak için, temel bileşenler analizi  -  , çok boyutlu ölçekleme <CITE> , yerel Fisher diskriminant analizi   ve yarı denetimli yerel Fisher diskriminant analizi   gibi geleneksel doğrusal temelli boyut indirgeme teknikleri geliştirilmiştir.",giriş,background
29411,"GS'nin ilk olay zamanının dağılımı literatürde sıklıkla karşılaşılan üstel, gamma, Weibull ve lognormal gibi yaşam dağılımları arasından seçilerek yamuk integrasyon yöntemi örneklendirilmiş ve bununla birlikte üstel dağılım için [REF] , Weibull dağılımı için <CITE> ve gamma dağılımı için  , 𝑀 1 ve 𝑀 2 fonksiyonların (3) ve (6) ile verilen integral denklemlerin kuvvet serisi açılımlarını elde etmişlerdir.",giriş,background
29959,"Bugün de, tüm süreçler bu başlıkları esas alarak geliştirilmektedir. <CITE>",art alan ve ilgili çalışmalar,background
35692,"Katılımcı ve oylaşmacı bir yönetim için en önemli enstrümanlardan biri, toplumsal çoğulculuk olarak görülmektedir <CITE> .",giriş,background
41232,Öğrenci Yoklama Sistemi YÜH SPLOT <CITE> isimli web sitesinden alınmış ve düzenlenmiştir.,materyal ve metot,basis
30385,"Doğrulaması yapılmamış bir veri, yazılımın hatalı çalışmasından çökmesine hatta ele geçirilmesine, örneğin komut enjeksiyonu, kadar geniş bir yelpazede soruna yol açabilir <CITE> .",giriş,background
